Id,SalesPrice
1723,154531.4056894435
1724,208260.7972980402
1725,236689.7014061217
1726,186130.40331194378
1727,170402.04004203193
1728,167716.03664218853
1729,170903.85422629604
1730,149523.42296005395
1731,114608.85864506286
1732,130379.66223874487
1733,111334.44247055522
1734,119019.18738972727
1735,121257.15991605452
1736,91341.64802117474
1737,278314.63549615676
1738,257606.76573268216
1739,242118.2580192317
1740,225120.77979817122
1741,199062.91104953797
1742,172143.76278052139
1743,178172.53602218625
1744,328421.2770389281
1745,225414.95833370616
1746,190588.03496189296
1747,214729.61957513102
1748,201884.92257993584
1749,146584.5218367724
1750,126871.92385602157
1751,239351.17148559444
1752,106763.401505627
1753,151345.60495074402
1754,187647.3911437066
1755,172927.78514153845
1756,130164.54083651293
1757,115549.61810748564
1758,155614.69915794404
1759,157138.88333853308
1760,170482.96886164494
1761,158906.37469256195
1762,174958.6346526411
1763,188629.12469163645
1764,114928.296781565
1765,153803.6257528666
1766,188910.4787194672
1767,202991.15162662792
1768,141427.90707329544
1769,153767.09023101526
1770,158008.42267968607
1771,127125.06686109086
1772,125952.52550566476
1773,118926.89609368163
1774,154839.85282807305
1775,140348.2377975381
1776,128056.80979085036
1777,104613.93551553116
1778,145424.07087260686
1779,135925.61890161983
1780,152662.30998387325
1781,123474.26754151226
1782,81717.70391790933
1783,149643.29886891204
1784,109984.24770828176
1785,140335.4881218662
1786,141102.804701416
1787,162296.49725955827
1788,53339.36511229543
1789,106918.2334419754
1790,83847.6492410326
1791,189867.97851707737
1792,150789.91249233772
1793,123639.1652036288
1794,162959.1584480759
1795,127755.60017080797
1796,162373.0990450957
1797,119106.78355083035
1798,134016.211078711
1799,94454.30553561408
1800,133945.8035458333
1801,116718.80291493246
1802,122703.21926955387
1803,153565.48423813307
1804,122483.00572970643
1805,134868.33932833062
1806,117681.96882776439
1807,135374.13078895843
1808,128367.21597371771
1809,127468.22813330017
1810,144192.2815730605
1811,79721.80433243385
1812,94227.62683239521
1813,126536.02723362518
1814,97602.53170333404
1815,44895.51100450312
1816,98101.14954775744
1817,132558.4646487206
1818,164632.99611734823
1819,142475.37523271368
1820,56368.65360805491
1821,105750.09131964875
1822,154833.36369174355
1823,50590.220326952694
1824,142993.5327480031
1825,140326.9928661398
1826,104157.4691196626
1827,99749.87909779907
1828,137733.4913972103
1829,145193.33386607005
1830,139508.5551432203
1831,136441.94232877853
1832,54910.30302674338
1833,135618.22230434115
1834,127847.09828184149
1835,108789.58553772626
1836,116425.18229123074
1837,84956.50960032834
1838,102907.62226376525
1839,103693.64987990196
1840,172437.17823376795
1841,122271.33816040875
1842,94636.44057023257
1843,142414.27354005745
1844,151588.884727904
1845,145481.98283097276
1846,157093.8918113586
1847,179340.24271143504
1848,41970.67602433651
1849,113867.95195110477
1850,114344.67404754291
1851,141523.98357136568
1852,132885.99374941873
1853,134560.4948102307
1854,156139.97012886495
1855,144185.8230592961
1856,222407.14309096904
1857,137532.24095720958
1858,156197.2489942918
1859,131281.524753304
1860,173093.6764190919
1861,132884.50884109896
1862,295006.96876722726
1863,284948.32521618984
1864,284957.12700023886
1865,350040.80221767526
1866,334353.3776992345
1867,216959.1262110184
1868,283440.1222719109
1869,208603.70564242316
1870,213818.25815370076
1871,265101.79218894755
1872,188349.54056549582
1873,252157.22554169912
1874,149050.26166561566
1875,189577.19925209755
1876,200225.81274120786
1877,203654.31699459782
1878,207122.69975756205
1879,140547.17274628702
1880,123828.00631655703
1881,238934.41116337982
1882,235689.51782652512
1883,182018.25213295183
1884,193187.50960617026
1885,221853.51338360735
1886,278672.57853946683
1887,218746.43039728657
1888,247475.1412318228
1889,184612.15027389457
1890,109921.39054610199
1891,119877.59700925255
1892,111705.31529189649
1893,122278.27778456357
1894,126451.73418902874
1895,138877.86957781896
1896,127982.373299498
1897,131234.44710598403
1898,106035.01676451892
1899,159354.16360326865
1900,161241.537814419
1901,180618.33845207907
1902,165095.54215897617
1903,213112.69074121446
1904,167642.46864564382
1905,191288.30339326532
1906,145032.35171870462
1907,204261.32290840926
1908,105432.87627839265
1909,138780.18432095757
1910,121995.09691857657
1911,207711.59184417673
1912,298343.3325447043
1913,167841.7982275161
1914,55636.51264125254
1915,345123.5831581871
1916,44291.074817779474
1917,233433.8447288143
1918,134555.3773879878
1919,153669.92674873452
1920,150973.54907437236
1921,378982.4724536496
1922,336396.6531424591
1923,228363.4574201361
1924,233493.0137972829
1925,202201.14896011355
1926,372697.1458745649
1927,125528.25977252884
1928,167928.7962097587
1929,106323.44253556847
1930,120198.00983584736
1931,132116.19569076342
1932,132307.9061461516
1933,200089.55312871342
1934,180416.9578735001
1935,175424.43559450188
1936,198028.9648331142
1937,181348.13593179962
1938,168850.82388431657
1939,266455.72078904335
1940,203869.88535012168
1941,165892.45620144965
1942,162711.7458210823
1943,234762.6821841563
1944,368987.12901518727
1945,387431.7876387212
1946,128852.72936446953
1947,216952.34477345503
1948,167602.57781010974
1949,247539.59482505577
1950,181262.40002942117
1951,245022.07177447443
1952,202166.2251850208
1953,188470.52259243946
1954,181843.03879524636
1955,126672.14309260575
1956,277391.06378641154
1957,152823.43259139571
1958,253136.66968509604
1959,138576.1942544599
1960,101660.20511893579
1961,130263.71276497663
1962,89476.13605370032
1963,101230.46703386935
1964,106309.43476823004
1965,133607.93632270378
1966,125823.87535469013
1967,299023.22691055806
1968,386019.9253335354
1969,363943.3888839863
1970,375387.8625686347
1971,423626.20256376173
1972,356076.34245339595
1973,293346.12168181804
1974,329126.3953357764
1975,523801.6602812435
1976,267815.5747223948
1977,334904.9715274703
1978,325108.12497233646
1979,310296.20904045017
1980,197987.9836373309
1981,338526.7541672549
1982,215443.99178033086
1983,205116.183599207
1984,183244.007908556
1985,222161.25926754504
1986,204867.27845621653
1987,198648.10767042826
1988,183824.88343511228
1989,197965.67344004507
1990,213601.41543954264
1991,229824.80148523007
1992,221776.2607221446
1993,176916.77040759716
1994,221578.9631138443
1995,187323.091066887
1996,275805.65735285194
1997,328120.3723525702
1998,295811.7351645074
1999,307818.1520522721
2000,300185.97381040605
2001,292477.61350083177
2002,244401.46039378768
2003,249646.33411807448
2004,280897.96879470267
2005,231992.71149215536
2006,219140.77458818196
2007,237426.74403952967
2008,237321.45079743452
2009,206713.1696690433
2010,192107.0957022759
2011,130440.48602763008
2012,179362.27729449412
2013,183764.28398698373
2014,187710.2948372631
2015,216971.68289038652
2016,195621.28469138863
2017,187674.64934597167
2018,122914.10655464916
2019,135837.93516447645
2020,73610.15342791981
2021,103619.23545496882
2022,219369.7646163587
2023,141302.35743416668
2024,281231.47270568693
2025,338232.1585296894
2026,172027.70467779695
2027,166013.24621775534
2028,157072.56259067325
2029,167135.48179205015
2030,252106.62495253593
2031,230242.22157971698
2032,254014.64340717785
2033,241253.67737170923
2034,172424.74302275488
2035,221114.18013187833
2036,201510.28586172443
2037,213462.05908276027
2038,297360.5652737743
2039,239924.17287441957
2040,303822.8243127222
2041,294906.6799369254
2042,205866.12948416008
2043,169090.8378983794
2044,175512.02344134243
2045,195743.0118861999
2046,145636.14468774
2047,134312.46159764062
2048,144694.5989304318
2049,142947.218862622
2050,160483.74542542957
2051,98473.82703843768
2052,119219.63451629246
2053,145010.40569848908
2054,92864.89641373124
2055,159921.54323559193
2056,141135.9840156454
2057,110410.99563325307
2058,213824.54990664727
2059,137067.83315837733
2060,167405.30523228287
2061,167187.60278652058
2062,118664.9697884586
2063,114466.01380231779
2064,133844.8505442204
2065,126378.5941587651
2066,166188.153612498
2067,116547.62618145024
2068,142210.1731472125
2069,68678.64418591521
2070,110279.25059487345
2071,106349.50633212726
2072,159113.2991157874
2073,120717.20049317178
2074,164496.0017960279
2075,158013.6194492357
2076,123706.58263189852
2077,154589.72534748333
2078,123422.20435536304
2079,128698.31683191078
2080,104251.41905594204
2081,118329.4531280337
2082,126492.12938993413
2083,143995.2993047248
2084,95509.13194996346
2085,105878.40206469758
2086,100873.3629381058
2087,107797.46058595597
2088,98662.44898342603
2089,81706.81941150766
2090,122812.60288416545
2091,101197.53337683648
2092,128814.45860587023
2093,120124.85821644726
2094,112419.17414015238
2095,160358.71326405418
2096,83798.50421773753
2097,102213.98965270873
2098,142536.80015801164
2099,45255.5051737125
2100,67743.75456021167
2101,113608.29483249114
2102,119190.49258690508
2103,99963.61231422363
2104,130042.76845103403
2105,139604.98726183354
2106,62693.756976317585
2107,197385.96073564273
2108,110169.97955451987
2109,102589.42725471561
2110,114788.65223906763
2111,119391.69036001674
2112,143042.09489454154
2113,117545.71682754208
2114,112302.14462488337
2115,156736.86952610526
2116,123306.09598938594
2117,148845.92365212465
2118,128158.24301195604
2119,114222.83694713312
2120,121255.09267284314
2121,92909.71276427421
2122,114001.78608659521
2123,70584.06548191948
2124,163369.5916610552
2125,137824.66913997853
2126,173465.35344848465
2127,157626.49343501523
2128,129218.50556551092
2129,79092.55602529214
2130,128021.09160221933
2131,138265.7199306416
2132,104716.31434080779
2133,118000.92559555086
2134,124539.44154725029
2135,107072.45729601377
2136,71421.72940751194
2137,100026.30792840212
2138,127945.97373552865
2139,140892.20715316315
2140,139186.2913278042
2141,158347.76270220263
2142,127370.171280529
2143,151582.43478365708
2144,139688.6010590531
2145,140526.209598731
2146,157651.7749623404
2147,174294.97371354784
2148,123122.18155058418
2149,147123.84130527842
2150,228674.66929062756
2151,124017.61323518236
2152,185978.79867800538
2153,182040.40117465702
2154,88714.49174029261
2155,134848.89613872502
2156,235957.9079070393
2157,230196.30117473475
2158,242932.08764621252
2159,209127.4825614921
2160,204172.06288542438
2161,229869.6435875766
2162,350312.43196764705
2163,345819.5341365511
2164,246413.94095231095
2165,207127.3994789135
2166,159746.5331920123
2167,222109.3155947218
2168,183234.74645480447
2169,196740.8813294909
2170,206422.11878492692
2171,150140.4674962383
2172,138415.8435199572
2173,164963.32780702753
2174,217239.42014099754
2175,272118.6603633743
2176,303871.7882631598
2177,242852.349926079
2178,211027.82177738598
2179,137475.52570632944
2180,199669.71787344888
2181,195380.02233365356
2182,214035.90622915459
2183,191534.57437800957
2184,123797.92341944345
2185,125779.94676314204
2186,135500.82697877774
2187,157617.62549279354
2188,160465.7516590888
2189,268447.2819866119
2190,62239.62024990757
2191,44228.25026099646
2192,84053.77076042598
2193,119792.1427708666
2194,96198.12746643327
2195,102801.26224085872
2196,116204.02048090982
2197,120677.6204179432
2198,149674.83850409696
2199,167383.10978016767
2200,153959.07089857696
2201,154105.71387922703
2202,189460.2797366577
2203,172307.90656073173
2204,181678.96875999027
2205,129899.39740802729
2206,142813.194884194
2207,252249.1245287419
2208,230657.65199151545
2209,238494.48051633555
2210,124591.68946079494
2211,112754.3594278874
2212,114879.79157897519
2213,104593.50625604865
2214,142733.7439938563
2215,100378.37048784562
2216,139637.5691842387
2217,57839.340790237155
2218,68367.94479565113
2219,61132.501071617444
2220,51424.88962220214
2221,345680.78198408475
2222,306917.2509336587
2223,276088.0219014116
2224,208846.7150869913
2225,116199.49533045356
2226,179051.50533008858
2227,193967.7037891931
2228,287292.66773423844
2229,252949.44322948632
2230,148907.21211542707
2231,226242.52390792777
2232,181596.8316859016
2233,189830.33099685438
2234,256004.66195079274
2235,235982.78582408695
2236,249234.44516884195
2237,297112.43241370434
2238,219187.29335533574
2239,86081.38764681577
2240,159410.767557718
2241,140910.3883489975
2242,119799.38344431872
2243,130238.8490297209
2244,100331.83860067057
2245,110956.98517706484
2246,130722.90653236167
2247,119079.20264258815
2248,115968.7727530238
2249,114574.52600036724
2250,119476.42184755768
2251,119645.36808710071
2252,178200.44369766096
2253,166324.9492323055
2254,177732.37345040406
2255,184482.58809775228
2256,165675.69052096983
2257,202383.12889378742
2258,148452.03078398603
2259,177793.9013763354
2260,166144.31952614218
2261,209763.27875390407
2262,231003.8982321232
2263,365529.4953877999
2264,423280.6148653176
2265,159054.02811473786
2266,308530.63490375504
2267,353095.9845284084
2268,389149.2268981292
2269,154786.7339263227
2270,194126.80062947856
2271,209682.74830482915
2272,209247.686885913
2273,157051.74778559784
2274,184254.54309013297
2275,161746.18959851653
2276,193237.56305947815
2277,174708.20362134118
2278,139100.2698809685
2279,136276.74325871942
2280,102110.28369862074
2281,164212.27132215785
2282,178192.5715826341
2283,108026.49530685507
2284,129849.88390436073
2285,129733.26627070457
2286,119483.9378194338
2287,367234.04776724475
2288,294807.0172898503
2289,323173.34299769497
2290,411605.96245857794
2291,335593.06058071495
2292,384412.839549582
2293,424528.1933288181
2294,371459.7758309853
2295,434548.89239207003
2296,261692.38569856933
2297,366684.32228729734
2298,364983.5165338892
2299,336941.3356232861
2300,304883.1531762789
2301,328606.50041648815
2302,248572.76881868587
2303,235266.04774166536
2304,251452.45470356444
2305,210958.4636563553
2306,198133.5692235351
2307,207670.81527479403
2308,231058.89675173655
2309,294291.71772156854
2310,219221.0781684386
2311,210620.9023775813
2312,185899.11353720797
2313,176614.067124802
2314,186444.19708773188
2315,193987.2408690397
2316,206738.196488107
2317,186085.14858322518
2318,193214.96805316585
2319,192595.4905755381
2320,183131.49887798066
2321,232138.5953563178
2322,198541.0547283894
2323,197570.86754374715
2324,188387.01786857753
2325,214307.51829286737
2326,180473.42134963532
2327,202845.66941873488
2328,221511.0461246223
2329,189933.76055302718
2330,183467.01732170067
2331,324680.7098353137
2332,353761.15116889635
2333,299239.1506047505
2334,266999.94450458663
2335,292194.77895418485
2336,299102.7466570133
2337,192267.47639332953
2338,245314.2232457707
2339,215278.61567946212
2340,373734.7457209375
2341,215389.948493359
2342,221583.4885062159
2343,225595.9358381628
2344,204268.69815233265
2345,223285.08269649048
2346,214369.94018071427
2347,203256.42143262792
2348,239867.70226259404
2349,199850.72331087998
2350,310005.3104416445
2351,279472.70819304464
2352,232354.8053575091
2353,245746.95780757975
2354,148107.76398966165
2355,142113.77035630008
2356,152325.920434865
2357,189477.6031202953
2358,197724.3987637081
2359,126043.73785428714
2360,110182.00629443733
2361,145034.3409839664
2362,243475.78845824473
2363,141589.1214313061
2364,174147.64200753908
2365,203248.53891268498
2366,200247.96252757663
2367,214630.52618052266
2368,228219.91565132115
2369,212102.85108575984
2370,172174.9240960148
2371,162235.2652991039
2372,199341.20981457058
2373,286025.8293546081
2374,303849.3028559248
2375,245659.21393271632
2376,288650.56223536504
2377,309136.33213904675
2378,157822.75670195368
2379,194744.11002096385
2380,139667.1525181957
2381,170225.0519734389
2382,203512.9848781048
2383,192470.91659102528
2384,228640.56580939968
2385,158941.77333707738
2386,130823.44346893844
2387,124525.01476045232
2388,94537.1597911407
2389,122535.79692742456
2390,168906.102832243
2391,149905.49511368154
2392,119466.05986505235
2393,178821.76570707772
2394,148256.06715765153
2395,200270.19471992765
2396,138513.61105413962
2397,197067.05542929526
2398,133975.5076387544
2399,62874.856777592504
2400,65720.87781681263
2401,118620.76944557935
2402,137530.67537763336
2403,138093.6472753787
2404,153904.4763762595
2405,158800.87172158665
2406,136079.59158508934
2407,126684.75717645706
2408,130190.60974569144
2409,119666.70896335162
2410,169956.38920390556
2411,110319.94571176547
2412,157079.20110590712
2413,125830.11619279862
2414,158032.30272265148
2415,139075.75490763912
2416,122863.77464973548
2417,131977.60230725535
2418,130629.17368617785
2419,130091.64264448389
2420,127049.72174515037
2421,140205.75183886377
2422,102461.17248915328
2423,123366.79467501177
2424,146410.29439208825
2425,199192.98493408904
2426,141608.6956571445
2427,135728.2348625199
2428,183511.7877061804
2429,96528.05631036722
2430,127056.97957614777
2431,106153.3577665993
2432,162897.54336514333
2433,161398.73607719995
2434,148278.6947637933
2435,174697.82037463746
2436,103698.62538392877
2437,90208.22806967862
2438,113734.3442462981
2439,97311.13226148931
2440,123754.10069649958
2441,93658.7783587641
2442,95663.6660757871
2443,135201.90136427007
2444,131301.79017853423
2445,86217.09893089946
2446,133672.97173112843
2447,194222.396924352
2448,146473.5130996835
2449,111610.92379561791
2450,148309.4094400663
2451,139351.92026596566
2452,186246.2312415137
2453,81759.10028057994
2454,114239.30150167117
2455,125267.66215217952
2456,122819.4535591733
2457,142481.69556932725
2458,142000.45068684296
2459,113453.05445238453
2460,145719.52301737852
2461,130558.44260726805
2462,132228.81801195
2463,124932.93202799995
2464,171767.57829415312
2465,142008.70969566837
2466,128999.5423438451
2467,132949.79739119182
2468,96194.7179977698
2469,89515.77968905726
2470,188142.33028217204
2471,200242.5330504759
2472,153762.78760650932
2473,116348.54825524893
2474,71770.29681954562
2475,189149.33319129873
2476,96275.54576439533
2477,109744.50167028315
2478,141005.03983035372
2479,99655.34435314598
2480,153533.39196410816
2481,127400.66048837322
2482,106431.98974302618
2483,108730.92193216126
2484,121153.1705368591
2485,122960.21958351409
2486,159842.77427989247
2487,195827.16523258897
2488,161704.84170775543
2489,154350.04094625203
2490,140942.40432293032
2491,75867.76251581416
2492,192700.36955092326
2493,162851.50850239696
2494,147021.4189156839
2495,73247.73497332132
2496,222838.45346121586
2497,148234.50227250307
2498,116786.79261870662
2499,80256.76655893738
2500,116712.3812102068
2501,135516.21303753872
2502,149057.03600503952
2503,113530.29671601631
2504,164799.099050105
2505,230430.00461776755
2506,249421.66045387633
2507,271478.1490336696
2508,248484.42488739625
2509,215921.22195197004
2510,211853.82575074848
2511,172639.99542841312
2512,207830.8454236289
2513,218913.1145359927
2514,273065.9451940508
2515,154455.63386378504
2516,178719.95575395875
2517,151197.7951125052
2518,161242.69460560937
2519,248352.5394189894
2520,222269.87262946318
2521,185410.25598159808
2522,220562.34720110203
2523,111988.88314504127
2524,145516.46165912633
2525,140874.10002289785
2526,160193.56073251038
2527,125509.76384810425
2528,144841.886121872
2529,134127.67038977708
2530,123801.8036719925
2531,245523.00125462245
2532,216968.90921970163
2533,195789.018231648
2534,236668.78103327166
2535,260547.78377145992
2536,221442.5764129977
2537,248884.4442331697
2538,193622.54571575925
2539,184106.2848771639
2540,193952.57578757466
2541,181415.6541312186
2542,172896.48685614564
2543,120154.13338724512
2544,109485.68721835923
2545,137694.76778330706
2546,120521.55382511902
2547,138221.39443513993
2548,150398.7158264598
2549,161077.95585052346
2550,567956.7902673966
2551,141799.08827241548
2552,123813.37982096139
2553,55474.949909218936
2554,82166.74906258794
2555,110406.27044410701
2556,89636.79876850048
2557,104714.26990361756
2558,158981.21370193028
2559,148033.30868551115
2560,166984.92577389316
2561,155558.4271628587
2562,162052.4651994063
2563,147750.42227752734
2564,190165.27119446392
2565,165274.2879466469
2566,185054.84166415784
2567,134446.71385889262
2568,204593.81032268217
2569,236421.35399179117
2570,114977.6698952289
2571,195914.78422362285
2572,139743.46383078775
2573,215234.88279971379
2574,345786.37449814624
2575,134219.05713693585
2576,117088.31033427417
2577,183730.7744994932
2578,62297.91488395963
2579,36633.918555889395
2580,88550.6054920622
2581,119413.3893422411
2582,114156.71393682659
2583,283476.2162109156
2584,166350.60040513336
2585,196753.1843960498
2586,208414.2236569772
2587,197608.42399213408
2588,127615.71844066921
2589,136480.58229447177
2590,203728.8184145587
2591,223467.77433919566
2592,220564.97002516684
2593,274701.0292860161
2594,164309.74252875775
2595,214369.9686901388
2596,279353.38255470723
2597,211518.60754798583
2598,275133.1228719291
2599,326221.8692529255
2600,153552.7775659594
2601,127747.85553038024
2602,78420.20395991474
2603,96165.6036345649
2604,84632.21640356802
2605,79501.11737174029
2606,144261.16853385058
2607,223399.16804662868
2608,191637.18390615258
2609,165275.55038336295
2610,99637.80449631764
2611,138333.17664843285
2612,157883.80983671497
2613,120584.37429656266
2614,107449.71392192304
2615,153884.9835782821
2616,158368.8900275411
2617,199003.56401854826
2618,239408.98116284338
2619,195763.62448610683
2620,188533.8681079923
2621,174478.9482397512
2622,179471.050028694
2623,233020.17218369865
2624,292076.57776343345
2625,277368.9473341119
2626,167808.90740795506
2627,165131.09897073146
2628,434542.7522484828
2629,468511.991148905
2630,372190.4008987949
2631,427892.92437240935
2632,391860.8615108568
2633,302280.3658295687
2634,401699.3583516814
2635,152368.2526878215
2636,168276.17739486918
2637,204828.2761210541
2638,264025.12465126475
2639,175276.28737347366
2640,148039.13005502557
2641,99491.89892895313
2642,172772.11791737334
2643,107246.82083366506
2644,111937.82491680226
2645,105077.40360013064
2646,92823.10199030052
2647,101468.66163910434
2648,124505.10035845175
2649,150560.1480026864
2650,111783.85123229402
2651,140348.77509521547
2652,358993.5804531545
2653,241002.62730821306
2654,273721.42018201645
2655,392778.68491756346
2656,321361.71594052867
2657,347578.6311416961
2658,316765.2165301007
2659,309438.0388291887
2660,354759.53102887515
2661,341735.45283460524
2662,359872.7866056012
2663,274786.4058317249
2664,287367.44810921303
2665,313101.4519182482
2666,287340.8125328943
2667,192094.95378009733
2668,189698.55405583067
2669,190367.034768171
2670,260032.51752801766
2671,194378.1450939993
2672,197807.37296012844
2673,191857.6901314047
2674,194060.31683287342
2675,187376.46355819798
2676,194553.41840204623
2677,194869.77596028536
2678,224894.03082712032
2679,283221.59942435904
2680,284695.4345599328
2681,371198.3586984497
2682,304967.482890754
2683,428217.67251973366
2684,307200.64147691336
2685,321083.16702306876
2686,259368.7750276452
2687,286968.1240677121
2688,206415.80746727603
2689,206827.5100700128
2690,352239.91696140764
2691,191469.32330598639
2692,146771.71137169786
2693,206404.98095533196
2694,137077.18090648734
2695,194846.938866074
2696,185105.4293146338
2697,180770.66267140748
2698,191906.7814145773
2699,159364.78173059694
2700,142953.15082599394
2701,148726.8523737941
2702,113230.81397741416
2703,113794.96804423447
2704,140033.50693695032
2705,116402.42088819941
2706,91686.01328054458
2707,107568.90013519806
2708,132588.62031968817
2709,101167.40383212111
2710,128279.74140506031
2711,227027.1519227441
2712,398312.3203592965
2713,168341.6422254865
2714,151188.14360506518
2715,168015.58656804988
2716,143990.06905001664
2717,210642.86039860823
2718,224390.19606592055
2719,144146.03641912376
2720,169552.79315449423
2721,118980.69748173631
2722,155695.4156781987
2723,141445.0800848148
2724,122724.72649351697
2725,122453.25926013832
2726,136788.57551239565
2727,176838.2825554067
2728,180653.45880971043
2729,137360.3844558652
2730,142538.31667180677
2731,121332.66173129581
2732,144172.88032981846
2733,147110.9264879766
2734,139935.99109344487
2735,134866.95217866355
